Removed Pin From Net: NetName=+12 Pin=C1C-1
Removed Pin From Net: NetName=+12 Pin=C1E-1
Removed Pin From Net: NetName=+12 Pin=C1G-1
Removed Pin From Net: NetName=-12 Pin=C2C-2
Removed Pin From Net: NetName=-12 Pin=C2E-2
Removed Pin From Net: NetName=-12 Pin=C2G-2
Removed Pin From Net: NetName=+5 Pin=C6C-1
Removed Pin From Net: NetName=RTDL_GND Pin=C6C-2
Removed Pin From Net: NetName=+5 Pin=C6E-1
Removed Pin From Net: NetName=RTDL_GND Pin=C6E-2
Removed Pin From Net: NetName=+5 Pin=C6G-1
Removed Pin From Net: NetName=RTDL_GND Pin=C6G-2
Removed Pin From Net: NetName=CFB5 Pin=IC3C-5
Removed Pin From Net: NetName=CFB6 Pin=IC3C-6
Removed Pin From Net: NetName=Vref2 Pin=R1C-2
Removed Pin From Net: NetName=Vref2 Pin=R1E-2
Removed Pin From Net: NetName=Vref2 Pin=R1G-2
Removed Pin From Net: NetName=Vref2 Pin=R2C-2
Removed Pin From Net: NetName=Vref2 Pin=R2E-2
Removed Pin From Net: NetName=Vref2 Pin=R2G-2
Removed Pin From Net: NetName=+5 Pin=R8C-2
Removed Pin From Net: NetName=+5 Pin=R8E-2
Removed Pin From Net: NetName=+5 Pin=R8G-2
Removed Pin From Net: NetName=RTDL_GND Pin=R9C-1
Removed Pin From Net: NetName=Vref3 Pin=R9C-3
Removed Pin From Net: NetName=RTDL_GND Pin=R9E-1
Removed Pin From Net: NetName=Vref3 Pin=R9E-3
Removed Pin From Net: NetName=RTDL_GND Pin=R9G-1
Removed Pin From Net: NetName=Vref3 Pin=R9G-3
Removed Pin From Net: NetName=-12 Pin=U1C-5
Removed Pin From Net: NetName=+12 Pin=U1C-8
Removed Pin From Net: NetName=-12 Pin=U1E-5
Removed Pin From Net: NetName=+12 Pin=U1E-8
Removed Pin From Net: NetName=-12 Pin=U1G-5
Removed Pin From Net: NetName=+12 Pin=U1G-8
Removed Pin From Net: NetName=RTDL_GND Pin=U3C-1
Removed Pin From Net: NetName=RTDL_GND Pin=U3C-4
Removed Pin From Net: NetName=+5 Pin=U3C-8
Removed Pin From Net: NetName=RTDL_GND Pin=U3E-1
Removed Pin From Net: NetName=RTDL_GND Pin=U3E-4
Removed Pin From Net: NetName=+5 Pin=U3E-8
Removed Pin From Net: NetName=RTDL_GND Pin=U3G-1
Removed Pin From Net: NetName=RTDL_GND Pin=U3G-4
Removed Pin From Net: NetName=+5 Pin=U3G-8
Removed Pin From Net: NetName=VthrR5 Pin=U10B-3
Removed Pin From Net: NetName=VthrR6 Pin=U10B-5
Change Component Comment : Designator=CF1A Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=CF1B Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=CF1C Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=CF2A Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=CF2B Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=CF2C Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=J2 Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=J3 Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=J6 Old Comment=22272081 New Comment=0022272081
Change Component Comment : Designator=J7 Old Comment=22272081 New Comment=0022272081
Change Component Designator: OldDesignator=C1A NewDesignator=C1G
Change component parameters (AddParameter): Name = "Manufacturer_Part_Number"; Value = "LMZ34002RKGT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RefDes"; Value = "RefDes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "296-37033-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Type"; Value = "DEV"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "Value"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Vendor"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Added Component: Designator=U1H(DGK0008A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Bandwidth at G"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR (Min) (dB)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR(Min)(dB)"; Value = "84"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Code_JEDEC"; Value = "MO-187"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=INA826&fileType=pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.ti.com/litv/pdf/mpds028d"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SBOS562E"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Eco-Plan"; Value = "Green (RoHS & no Sb/Br)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gain (V/V)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gain(V/V)"; Value = "1 to 1000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Bias Current (+/-) (Max) (nA)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Bias Current (+/-)(Max)(nA)"; Value = "65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset (+/-) (Max) (uV)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset (+/-)(Max)(uV)"; Value = "150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset Drift (+/-) (Max) (uV/Degrees Celsius)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset Drift (+/-)(Max)(uV/Degrees Celsius)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Iq (Typ) (mA)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Noise at 1kHz (Typ) (nV/rt(Hz))"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Noise at 1kHz(Typ)(nV/rt(Hz))"; Value = "18"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Non-Linearity (+/-) (Max) (%)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Non-Linearity (+/-)(Max)(%)"; Value = "0.0005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Offset (+/-)(Max)(uV)"; Value = "700"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Offset Drift (+/-)(Max)(uV/Degrees Celsius)"; Value = "10"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "8-Pin Thin Small Outline, Body 3 x 3 mm, Pitch 0.65 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DGK0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "4073329/E, 05/2006"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packing"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "INA826AIDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quiescent Current (+/-)(Typ)(mA)"; Value = "0.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SubFamily"; Value = "Single Supply"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs (Max)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs(Max)(V)"; Value = "36"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs (Min)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs(Min)(V)"; Value = "2.7"; VariantName = "[No Variations]"
Added Component: Designator=U1J(DGK0008A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Bandwidth at G"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR (Min) (dB)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR(Min)(dB)"; Value = "84"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Code_JEDEC"; Value = "MO-187"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=INA826&fileType=pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.ti.com/litv/pdf/mpds028d"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SBOS562E"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Eco-Plan"; Value = "Green (RoHS & no Sb/Br)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gain (V/V)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gain(V/V)"; Value = "1 to 1000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Bias Current (+/-) (Max) (nA)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Bias Current (+/-)(Max)(nA)"; Value = "65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset (+/-) (Max) (uV)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset (+/-)(Max)(uV)"; Value = "150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset Drift (+/-) (Max) (uV/Degrees Celsius)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset Drift (+/-)(Max)(uV/Degrees Celsius)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Iq (Typ) (mA)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Noise at 1kHz (Typ) (nV/rt(Hz))"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Noise at 1kHz(Typ)(nV/rt(Hz))"; Value = "18"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Non-Linearity (+/-) (Max) (%)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Non-Linearity (+/-)(Max)(%)"; Value = "0.0005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Offset (+/-)(Max)(uV)"; Value = "700"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Offset Drift (+/-)(Max)(uV/Degrees Celsius)"; Value = "10"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "8-Pin Thin Small Outline, Body 3 x 3 mm, Pitch 0.65 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DGK0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "4073329/E, 05/2006"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packing"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "INA826AIDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quiescent Current (+/-)(Typ)(mA)"; Value = "0.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SubFamily"; Value = "Single Supply"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs (Max)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs(Max)(V)"; Value = "36"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs (Min)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs(Min)(V)"; Value = "2.7"; VariantName = "[No Variations]"
Added Component: Designator=U1L(DGK0008A_N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Bandwidth at G"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR (Min) (dB)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "CMRR(Min)(dB)"; Value = "84"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Code_JEDEC"; Value = "MO-187"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.ti.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.ti.com/general/docs/lit/getliterature.tsp?genericPartNumber=INA826&fileType=pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.ti.com/litv/pdf/mpds028d"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "DatasheetVersion"; Value = "SBOS562E"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Eco-Plan"; Value = "Green (RoHS & no Sb/Br)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gain (V/V)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Gain(V/V)"; Value = "1 to 1000"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Bias Current (+/-) (Max) (nA)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Bias Current (+/-)(Max)(nA)"; Value = "65"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset (+/-) (Max) (uV)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset (+/-)(Max)(uV)"; Value = "150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset Drift (+/-) (Max) (uV/Degrees Celsius)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Input Offset Drift (+/-)(Max)(uV/Degrees Celsius)"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Iq (Typ) (mA)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Texas Instruments"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mounting Technology"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Noise at 1kHz (Typ) (nV/rt(Hz))"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Noise at 1kHz(Typ)(nV/rt(Hz))"; Value = "18"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Non-Linearity (+/-) (Max) (%)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Non-Linearity (+/-)(Max)(%)"; Value = "0.0005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Channels"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Range"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Offset (+/-)(Max)(uV)"; Value = "700"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Output Offset Drift (+/-)(Max)(uV/Degrees Celsius)"; Value = "10"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageDescription"; Value = "8-Pin Thin Small Outline, Body 3 x 3 mm, Pitch 0.65 mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageReference"; Value = "DGK0008A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PackageVersion"; Value = "4073329/E, 05/2006"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packing"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "PartNumber"; Value = "INA826AIDGKR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Quiescent Current (+/-)(Typ)(mA)"; Value = "0.2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SubFamily"; Value = "Single Supply"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs (Max)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs(Max)(V)"; Value = "36"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs (Min)"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Vs(Min)(V)"; Value = "2.7"; VariantName = "[No Variations]"
Added Component: Designator=U3H(ONSC-SOIC-8-751-07_V)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Manufacturer URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.onsemi.com/"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.onsemi.com/pub_link/Collateral/LM211-D.PDF"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Package Specification"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.onsemi.com/pub_link/Collateral/751-07.PDF"; VariantName = "[No Variations]"
